letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
HI! GOOD MORNING.,0.475281371,0.177126909,0.161571927,0.146386455,0.169440599,0.416111333,0.308140506,0.401928106,0.388141878,0.272889565,0.283737059,1.441718852,0.623395947,0.056012447,0.818668696,0.188618308,0.623395947,0.046800174,0.732376961,0.213358416,0.749513941,0.017204086,0.635573993,0.200189338,0.94246365,0.046800174,0.681985256,1.091558261
HI! GOOD MORNING.,0.480813404,0.184190818,0.161166966,0.155209532,0.169015916,0.415564766,0.315500526,0.400259075,0.385415589,0.2722056,0.273931168,1.454152681,0.631560864,0.046682875,0.823762132,0.188145559,0.631560864,0.046682875,0.738121068,0.202615714,0.761335974,0.017160966,0.648357567,0.199540053,0.944819904,0.039133024,0.698390186,1.090768079
HI! GOOD MORNING.,0.462383696,0.175000619,0.152220743,0.152789086,0.174835446,0.410764664,0.319626501,0.397902742,0.385361401,0.282487015,0.282077613,1.429938591,0.61285584,0.038760407,0.817651673,0.184953478,0.61285584,0.061285584,0.743941981,0.207481695,0.729906298,0.015203082,0.643981103,0.197786199,0.921042074,0.045609247,0.690778942,1.066927142
HI! GOOD MORNING.,0.471411397,0.175680042,0.15352718,0.137488729,0.15352718,0.405475937,0.313541148,0.391419044,0.383589872,0.273808014,0.284262439,1.454281892,0.628569155,0.038947651,0.826980844,0.185846953,0.628569155,0.055607392,0.749717956,0.198153671,0.751660938,0.031493364,0.652121571,0.198741666,0.935149231,0.030553051,0.692180024,1.084579512
HI! GOOD MORNING.,0.481478534,0.174377583,0.144250426,0.129776671,0.144051047,0.410039555,0.326098411,0.411159501,0.391685149,0.281747232,0.279596849,1.436034342,0.621231526,0.0386589,0.815510389,0.1932945,0.621231526,0.061125088,0.733501055,0.1932945,0.749163662,0.031259878,0.649812828,0.197122485,0.923653397,0.023975232,0.70284651,1.064942994
HI! GOOD MORNING.,0.467313166,0.16711435,0.137006369,0.121274752,0.144527425,0.409135128,0.310990546,0.380132083,0.374291135,0.27117859,0.277540499,1.418819212,0.59301377,0.037824556,0.826100772,0.167968287,0.59301377,0.069745035,0.759887705,0.206481892,0.694737326,0.037824556,0.652733925,0.189727008,0.8845772,0.031190928,0.680000943,1.029050396
HI! GOOD MORNING.,0.481714415,0.192501348,0.161755011,0.146386455,0.176959729,0.416111333,0.323967151,0.416608946,0.393894684,0.282901308,0.280801046,1.458882168,0.629819957,0.041432926,0.830264283,0.190336606,0.629819957,0.063445535,0.738814857,0.206449035,0.764798555,0.023081704,0.643211987,0.192501348,0.953329943,0.039231353,0.700145015,1.08658481
HI! GOOD MORNING.,0.471328907,0.175815243,0.153500316,0.129827744,0.145903269,0.405908192,0.320841801,0.406554257,0.385267597,0.280806358,0.280078475,1.445155855,0.63899672,0.055597662,0.807133135,0.185814433,0.63899672,0.055597662,0.732269322,0.198118998,0.759135043,0.022910778,0.638448852,0.191533133,0.941171753,0.030547705,0.673869484,1.087692406
HI! GOOD MORNING.,0.472496852,0.14794812,0.125816113,0.120270801,0.140569646,0.399235076,0.310655034,0.379395635,0.376507161,0.284324834,0.272462489,1.39808431,0.568649668,0.010448459,0.830143093,0.173897023,0.568649668,0.073881766,0.749417532,0.195193332,0.68714014,0.046726931,0.644298135,0.201657975,0.868794276,0.023363466,0.659909349,1.031411675
HI! GOOD MORNING.,0.488490638,0.183953726,0.154474303,0.145327859,0.162032021,0.405475937,0.321170555,0.405979232,0.391046229,0.280855503,0.287629023,1.455384723,0.639884033,0.055607392,0.815579055,0.20381427,0.639884033,0.055080296,0.718362263,0.191414315,0.777828711,0.010802135,0.621709541,0.19859483,0.953590525,0.038947651,0.670994316,1.092939043
HI! GOOD MORNING.,0.477069475,0.174649537,0.151487229,0.130590615,0.151298224,0.402080545,0.3102536,0.395985347,0.38350444,0.28112578,0.281532619,1.450254839,0.622532901,0.037824556,0.828832606,0.184062234,0.622532901,0.068084201,0.751177017,0.21019021,0.744442613,0.033831311,0.638327906,0.197268749,0.942431281,0.033831311,0.671532356,1.094588016
HI! GOOD MORNING.,0.47945784,0.150940172,0.128520926,0.120987752,0.143393164,0.40112901,0.310254577,0.40112901,0.386374411,0.280460488,0.274300282,1.429973925,0.634532449,0.045906661,0.797629912,0.18501719,0.634532449,0.05336541,0.716170955,0.195786335,0.763852722,0.023865737,0.623439557,0.188826095,0.945306136,0.031117114,0.665935313,1.08710985
HI! GOOD MORNING.,0.475940476,0.15112873,0.129183979,0.113205129,0.136682139,0.408166898,0.310254577,0.393603813,0.388065979,0.280460488,0.279341287,1.445976126,0.638469792,0.033751249,0.81178594,0.186702682,0.638469792,0.062234227,0.723647548,0.189127494,0.777927841,0.037735043,0.630073529,0.196367305,0.955613424,0.022641026,0.672869889,1.104496395
HI! GOOD MORNING.,0.484048774,0.176516201,0.146019555,0.123033477,0.161349591,0.407405821,0.322699183,0.407405821,0.392907434,0.289303558,0.284892715,1.472986825,0.659704686,0.04132908,0.816616801,0.19566512,0.659704686,0.063286517,0.72937135,0.20276101,0.800849178,0.03069847,0.625469549,0.199687587,0.993233083,0.023023852,0.684247129,1.136258147
HI! GOOD MORNING.,0.476203507,0.169683192,0.139686059,0.115693085,0.139686059,0.393658839,0.32430771,0.402254207,0.379814915,0.286624284,0.30238001,1.473885306,0.676494094,0.048780488,0.800728401,0.201865187,0.676494094,0.068986027,0.729957257,0.193284027,0.809814867,0.030851489,0.638120754,0.200682951,0.992655959,0.023138617,0.686835504,1.146730603
HI! GOOD MORNING.,0.476815416,0.1765686,0.153392998,0.123669388,0.138053698,0.40714212,0.307169239,0.400661218,0.386918444,0.285018059,0.292353533,1.465083816,0.631711029,0.034299717,0.836027019,0.203064754,0.631711029,0.072760688,0.745220062,0.216115438,0.777817459,0.039107694,0.641184566,0.2,0.981625303,0.017149859,0.67983562,1.141541785
HI! GOOD MORNING.,0.472499254,0.174805146,0.145202071,0.129427147,0.152762607,0.395503843,0.319571108,0.403456645,0.383416035,0.289407898,0.306374814,1.468810835,0.666613715,0.055330464,0.804475696,0.208695003,0.666613715,0.050983851,0.713692981,0.197166856,0.814501481,0.016994617,0.620291879,0.197751922,0.99965336,0.030400895,0.66674368,1.151352375
HI! GOOD MORNING.,0.478897891,0.181611276,0.143477268,0.12908109,0.150819956,0.400312644,0.309272859,0.393290328,0.378705275,0.284266611,0.294485378,1.471035875,0.637470834,0.038451695,0.834737704,0.207068714,0.637470834,0.068286639,0.741361012,0.209118273,0.782085457,0.037704989,0.644567862,0.204164769,0.975823763,0.023846729,0.682241535,1.137666428
HI! GOOD MORNING.,0.472141143,0.165901951,0.13573796,0.105842948,0.106645814,0.403143745,0.302487084,0.393290328,0.378705275,0.284266611,0.287152641,1.484255346,0.679736355,0.054899293,0.810964106,0.190922815,0.679736355,0.054899293,0.727774661,0.199088055,0.82144972,0.037704989,0.635639467,0.1973668,1.008944925,0.007540998,0.659567931,1.174896168
HI! GOOD MORNING.,0.487462551,0.160188568,0.114544596,0.091749644,0.099344733,0.403468273,0.306295815,0.404976302,0.386266413,0.283150429,0.30667466,1.542357911,0.746311686,0.031415563,0.819571909,0.181110908,0.746311686,0.084158948,0.73166014,0.194257172,0.900153188,0.061429512,0.64369218,0.206989619,1.086799004,0.007619393,0.675380879,1.264015763
HI! GOOD MORNING.,0.487986941,0.168498965,0.129669026,0.10176474,0.107870409,0.403902305,0.298354809,0.397806412,0.384796595,0.287530796,0.293439237,1.504395855,0.693397836,0.038893229,0.82730345,0.203529481,0.693397836,0.070322903,0.727305783,0.201374148,0.864041303,0.053935204,0.63602391,0.207212289,1.057817733,0,0.666050642,1.237574971
HI! GOOD MORNING.,0.481793425,0.169360414,0.130734424,0.102600869,0.115609962,0.407220884,0.308474352,0.408236218,0.389859032,0.282767429,0.299525518,1.510132944,0.719851083,0.048637476,0.81113109,0.188529048,0.719851083,0.069212342,0.724437211,0.199946767,0.8768583,0.054378352,0.642033112,0.208205897,1.067728319,0.00769026,0.681662518,1.245727217
HI! GOOD MORNING.,0.500579986,0.186599453,0.132058465,0.10745665,0.115980948,0.408527634,0.317814242,0.409546226,0.396700876,0.290823484,0.307244435,1.522894346,0.722161046,0.039338619,0.819564646,0.198350438,0.722161046,0.077149379,0.720428154,0.207013507,0.890565861,0.056165596,0.62027333,0.208874018,1.091629634,0.017251126,0.659570791,1.268866901
HI! GOOD MORNING.,0.487491888,0.202909331,0.155624353,0.134324643,0.140277896,0.410638971,0.319882819,0.413577391,0.401996109,0.293321976,0.309884001,1.541407955,0.729279031,0.047331299,0.830843135,0.198382903,0.729279031,0.07820027,0.740688545,0.208791979,0.892434768,0.047331299,0.641891504,0.218429188,1.094969673,0.011004304,0.685851549,1.279767856
HI! GOOD MORNING.,0.491012499,0.201000066,0.154501201,0.124562851,0.146979292,0.409063632,0.325279155,0.410592575,0.397221357,0.291205051,0.31092767,1.536956954,0.729967083,0.04885757,0.824846884,0.198610678,0.729967083,0.063702477,0.72771542,0.20040539,0.896439883,0.039390232,0.628774335,0.209148066,1.090985266,0.024428785,0.667491682,1.266391601
HI! GOOD MORNING.,0.499111637,0.208261329,0.154038341,0.125221697,0.130769231,0.408851762,0.309226942,0.401181686,0.386303986,0.289970413,0.313125114,1.542168611,0.720946124,0.054392829,0.837331631,0.196116135,0.720946124,0.069656809,0.743770977,0.216753889,0.882237607,0.039223227,0.63306337,0.208261329,1.093282339,0.010878566,0.66865581,1.269417236
HAVE A GREAT DAY!,0.361120051,0.3691046,0.407448017,0.381730736,0.295431357,0.3282579,0.238403837,0.268933234,0.241648837,0.186918644,0.252546229,0.807351173,0.93993549,0.204650403,1.740215916,0.17950935,0.93993549,0.217205453,1.854664666,0.209380343,1.047602959,0.208528334,1.756495613,0.328528964,0.954198578,0.173456724,1.479866062,0.704521373
HAVE A GREAT DAY!,0.349841209,0.392507655,0.431023155,0.411114778,0.310304547,0.319797049,0.264504047,0.296871479,0.26330214,0.188600787,0.260011816,0.810042769,0.986243684,0.217291397,1.795228823,0.187153701,0.986243684,0.243172203,1.933907258,0.233378533,1.124474694,0.21582673,1.807240963,0.361247555,1.01036811,0.181873784,1.505198146,0.749612856
HAVE A GREAT DAY!,0.355741113,0.385564406,0.423929982,0.397882274,0.298700964,0.318046633,0.250717267,0.292092868,0.25906388,0.192069828,0.245054609,0.803608565,0.979949894,0.212042582,1.781822503,0.20186871,0.979949894,0.239257966,1.922627149,0.224111372,1.119616958,0.218662545,1.797606769,0.367328238,1.006100617,0.172327856,1.486321071,0.734656477
HAVE A GREAT DAY!,0.355097762,0.374853333,0.412934646,0.393945597,0.288922818,0.312541843,0.249462942,0.288922818,0.24929084,0.183551048,0.246607888,0.788354074,0.971525945,0.201815792,1.757644249,0.204036519,0.971525945,0.230133382,1.895522169,0.21806799,1.107640263,0.216289426,1.777747526,0.360376532,1.00064357,0.177004158,1.476642172,0.738517248
HAVE A GREAT DAY!,0.350573721,0.366959975,0.411660161,0.386466991,0.294362121,0.324052153,0.248536656,0.287479787,0.254883294,0.1828695,0.249818883,0.803762347,0.957475309,0.207427884,1.756752816,0.203278907,0.957475309,0.229278868,1.894699629,0.222776518,1.090948141,0.215486317,1.778383546,0.359216342,0.98305053,0.170200529,1.471159219,0.709782663
HAVE A GREAT DAY!,0.352721472,0.382911534,0.420331533,0.394887331,0.296165498,0.318815025,0.255011438,0.296165498,0.256444808,0.18398983,0.240924807,0.796327116,0.999719655,0.221528762,1.793575533,0.195247338,0.999719655,0.243329217,1.926290617,0.23512727,1.130190147,0.21680647,1.788905006,0.352415688,1.003035627,0.184341068,1.493109506,0.743479714
HAVE A GREAT DAY!,0.34635118,0.394602957,0.439894123,0.413669865,0.307208938,0.317936588,0.260249139,0.300559081,0.267320585,0.200372721,0.250864556,0.787769586,1.012359226,0.21512369,1.797940532,0.196002871,1.012359226,0.240284666,1.948210251,0.240284666,1.16052576,0.220022771,1.815822368,0.366596945,1.037684845,0.18042901,1.511047727,0.76940174
HAVE A GREAT DAY!,0.349747769,0.381724119,0.426667186,0.407387284,0.296234284,0.311515454,0.256064126,0.296234284,0.257069617,0.196823166,0.236420697,0.797304988,0.984115828,0.21166433,1.781320221,0.194957501,0.984115828,0.230341079,1.915804528,0.227334867,1.121345978,0.216782339,1.794426739,0.360880531,1.017200933,0.177163906,1.487948549,0.756773523
HAVE A GREAT DAY!,0.355418241,0.380821963,0.432820275,0.407387284,0.30929922,0.313784551,0.246917535,0.29536215,0.263021857,0.196823166,0.230247729,0.840183102,0.938563368,0.209930601,1.778735673,0.222749492,0.938563368,0.244027462,1.929401481,0.250976252,1.095531461,0.223808605,1.794893915,0.369591883,0.987604838,0.1902698,1.483998985,0.74028811
HAVE A GREAT DAY!,0.356565631,0.380539601,0.439376664,0.407017724,0.315356388,0.30929922,0.252257841,0.301912954,0.269561069,0.203271041,0.232570238,0.853938788,0.942152621,0.214789812,1.794366836,0.217969113,0.942152621,0.244027462,1.936852439,0.249257216,1.096629817,0.223327812,1.793168354,0.369591883,0.986297905,0.183716704,1.479123506,0.74566999
HAVE A GREAT DAY!,0.351093859,0.388415436,0.42830932,0.408106759,0.302860425,0.30944127,0.249175417,0.303931489,0.264607882,0.197471012,0.211968573,0.857225382,0.944586877,0.225151595,1.799492033,0.200194879,0.944586877,0.245761294,1.924259069,0.242834932,1.081513158,0.238423476,1.793897319,0.377726942,0.985532257,0.191002101,1.464217928,0.728534532
HAVE A GREAT DAY!,0.371425294,0.370893462,0.418095327,0.404063233,0.311356034,0.302640048,0.247282019,0.298333604,0.265006677,0.19880328,0.211628436,0.839123195,0.939126271,0.212042582,1.776003084,0.215632433,0.939126271,0.247282019,1.918207297,0.226060203,1.09379408,0.232658396,1.796080989,0.367328238,1.002365934,0.192183986,1.4809252,0.755410657
HAVE A GREAT DAY!,0.361519201,0.385654355,0.433411241,0.41240435,0.312537291,0.292597436,0.255762321,0.305890603,0.272901334,0.199557522,0.206202175,0.827216594,0.987166266,0.227404281,1.809025866,0.18897806,0.987166266,0.254028319,1.940666856,0.245264543,1.130901953,0.23970516,1.802453822,0.386798733,1.027123861,0.193256478,1.464844004,0.761794914
HAVE A GREAT DAY!,0.358678963,0.378022653,0.431537356,0.404550558,0.311773434,0.299689025,0.25625531,0.298512616,0.265610446,0.198959291,0.22293702,0.810323304,0.981398061,0.220457109,1.790498517,0.195052277,0.981398061,0.252799247,1.93592377,0.25026376,1.134067958,0.239119308,1.798256447,0.385568299,1.0236687,0.192441625,1.47083421,0.760945234
HAVE A GREAT DAY!,0.376850439,0.391093462,0.437883214,0.410973997,0.304876538,0.308955575,0.262612866,0.305164565,0.265441214,0.198942957,0.243699433,0.830587026,0.976688534,0.226703959,1.806557594,0.189558308,0.976688534,0.252203119,1.943558973,0.264861376,1.120266355,0.232821859,1.796719562,0.382404567,1.002193947,0.185695338,1.466890611,0.736605257
HAVE A GREAT DAY!,0.3531372,0.393340795,0.439806233,0.413157625,0.306785996,0.321828847,0.271796751,0.306568853,0.266601916,0.199888981,0.253718188,0.825616509,0.995840405,0.2247702,1.820636422,0.199888981,0.995840405,0.253280365,1.965428167,0.2479662,1.140944174,0.239959301,1.833090826,0.381422072,1.024299658,0.18703837,1.509599325,0.74797544
HAVE A GREAT DAY!,0.334789008,0.385749933,0.430468947,0.404415647,0.304962099,0.323012647,0.259950136,0.298360877,0.264952843,0.191965174,0.251912897,0.788251294,1.000612531,0.219911297,1.785563163,0.203797807,1.000612531,0.245578878,1.940569586,0.216703668,1.152322891,0.225026197,1.828241164,0.363915759,1.04703596,0.185707528,1.523733779,0.774020143
HAVE A GREAT DAY!,0.343559214,0.390262575,0.434674525,0.402200649,0.307941506,0.319324223,0.254374026,0.294610733,0.267958035,0.193840628,0.24508193,0.788375539,1.018131838,0.226831526,1.800741613,0.208695782,1.018131838,0.247978124,1.951541554,0.228008861,1.163293138,0.220547435,1.835241408,0.343883785,1.052421351,0.187521846,1.540938802,0.782751719
HAVE A GREAT DAY!,0.336590433,0.388622256,0.418894749,0.393435637,0.292389134,0.328613385,0.253507304,0.285720765,0.257324999,0.203042753,0.233775543,0.778002713,1.026697016,0.212963684,1.792643237,0.195300587,1.026697016,0.239145985,1.92749194,0.206146206,1.151600014,0.215924592,1.813495501,0.340542183,1.036326015,0.181831581,1.535363302,0.775521226
HAVE A GREAT DAY!,0.343063328,0.38987969,0.427845678,0.402086967,0.292501916,0.323941772,0.253605089,0.293508811,0.257424256,0.19641855,0.243469535,0.805780902,1.011126374,0.217473777,1.805995422,0.206225723,1.011126374,0.239238231,1.937346991,0.204900918,1.132554519,0.223241128,1.812217474,0.355792915,1.008159341,0.188759087,1.505029694,0.720397393
HAVE A GREAT DAY!,0.344952144,0.394289129,0.425100217,0.398393107,0.294897423,0.335183867,0.263294834,0.294897423,0.266150704,0.203519998,0.233701232,0.800286318,1.0345686,0.22048577,1.820866704,0.197695776,1.0345686,0.248247004,1.949476389,0.196766531,1.151700769,0.231732357,1.840613474,0.346872791,1.04079448,0.189531284,1.53883668,0.751935266
HAVE A GREAT DAY!,0.355710893,0.38707418,0.431122933,0.397783003,0.293435705,0.339346757,0.250068509,0.288965088,0.265743117,0.197045601,0.241235931,0.818210425,0.985228004,0.215958425,1.791043964,0.200947873,0.985228004,0.241235931,1.932465662,0.186444514,1.116173477,0.217223817,1.821128308,0.335556567,1.003488343,0.189361685,1.532908396,0.729491512
HAVE A GREAT DAY!,0.350731233,0.396904648,0.426352298,0.402096181,0.303609358,0.340868271,0.25118973,0.296932436,0.266934618,0.197929086,0.24674682,0.818113147,1.00924427,0.223312887,1.81295721,0.198278065,1.00924427,0.25036269,1.944155121,0.192019418,1.128614446,0.22495794,1.828335957,0.347894463,1.010544946,0.190089526,1.527505116,0.723106733
HAVE A GREAT DAY!,0.342200485,0.404353255,0.427526887,0.408297109,0.308145032,0.352121394,0.262455791,0.30250489,0.264272116,0.20164357,0.245114912,0.826637373,1.021978047,0.227503742,1.833032888,0.191295887,1.021978047,0.246865061,1.964940252,0.185841847,1.141946625,0.222292635,1.851093912,0.332702904,1.024479147,0.193656887,1.572333146,0.756538903
HAVE A GREAT DAY!,0.366791539,0.41026087,0.433960434,0.408913732,0.308610402,0.357584686,0.269432368,0.309774241,0.264671228,0.201948098,0.247237884,0.843843456,1.031901659,0.234386745,1.856579138,0.184439282,1.031901659,0.241941417,1.968529389,0.195918433,1.129593375,0.223381382,1.849393731,0.322001346,1.005550282,0.193949353,1.574707733,0.739608301
HAVE A GREAT DAY!,0.346904185,0.397748814,0.427259097,0.394946087,0.297563974,0.346370075,0.271111609,0.303111993,0.267502355,0.205118488,0.232710402,0.806419511,1.047318349,0.230210754,1.836955109,0.183816416,1.047318349,0.257540752,1.95882163,0.206915836,1.156889749,0.226153859,1.835404845,0.331344836,1.029016647,0.190615272,1.553206626,0.756763838
HAVE A GREAT DAY!,0.342813315,0.405748535,0.434422842,0.409691539,0.297394714,0.352398254,0.274158885,0.311999833,0.268404558,0.199019029,0.23745309,0.814820777,1.043329676,0.233295608,1.843150591,0.184436372,1.043329676,0.25330987,1.96542813,0.212384501,1.154148884,0.221091927,1.83486479,0.334767032,1.0202516,0.191136299,1.54167034,0.73777707
